teensy_ms,esp_ms,sensor,accel_x,accel_y,accel_z,magnitude
55100,53982,IMU,0.10,-0.37,7.76,7.77
55200,54082,IMU,0.11,-0.38,7.73,7.74
55300,54182,IMU,0.12,-0.38,7.75,7.76
55400,54282,IMU,0.13,-0.38,7.75,7.76
55500,54382,IMU,0.10,-0.40,7.70,7.71
55600,54482,IMU,0.10,-0.39,7.75,7.76
55700,54582,IMU,0.09,-0.37,7.72,7.72
55800,54682,IMU,0.08,-0.38,7.70,7.71
55900,54782,IMU,0.11,-0.37,7.75,7.76
56000,54882,IMU,0.10,-0.38,7.73,7.74
56100,54982,IMU,0.09,-0.37,7.76,7.77
56200,55082,IMU,0.12,-0.36,7.76,7.77
56300,55182,IMU,0.08,-0.39,7.73,7.74
56400,55282,IMU,0.12,-0.37,7.76,7.77
56500,55382,IMU,0.10,-0.37,7.73,7.74
56600,55482,IMU,0.11,-0.37,7.72,7.73
56782,55663,IMU,0.11,-0.37,7.74,7.75
56800,55682,IMU,0.12,-0.38,7.76,7.77
56900,55782,IMU,0.13,-0.37,7.73,7.74
57000,55882,IMU,0.10,-0.38,7.76,7.77
57100,55982,IMU,0.09,-0.37,7.72,7.73
57200,56082,IMU,0.10,-0.37,7.73,7.74
57300,56182,IMU,0.11,-0.37,7.75,7.76
57400,56282,IMU,0.11,-0.38,7.72,7.73
57500,56382,IMU,0.11,-0.39,7.72,7.73
57600,56482,IMU,0.10,-0.38,7.74,7.75
57700,56582,IMU,0.10,-0.40,7.74,7.75
57800,56682,IMU,0.09,-0.39,7.74,7.75
57900,56782,IMU,0.11,-0.36,7.73,7.74
58000,56882,IMU,0.09,-0.39,7.72,7.73
58100,56982,IMU,0.11,-0.38,7.71,7.72
58200,57082,IMU,0.09,-0.39,7.73,7.74
58300,57182,IMU,0.12,-0.37,7.73,7.74
58400,57282,IMU,0.11,-0.38,7.74,7.75
58500,57382,IMU,0.11,-0.40,7.77,7.78
58600,57482,IMU,0.11,-0.38,7.74,7.75
58782,57663,IMU,0.12,-0.37,7.76,7.77
58800,57682,IMU,0.12,-0.36,7.76,7.77
58900,57782,IMU,0.10,-0.39,7.72,7.73
59000,57882,IMU,0.09,-0.39,7.73,7.74
59100,57982,IMU,0.09,-0.39,7.69,7.70
59200,58082,IMU,0.09,-0.38,7.73,7.74
59300,58182,IMU,0.12,-0.37,7.74,7.75
59400,58282,IMU,0.11,-0.40,7.73,7.74
59500,58382,IMU,0.10,-0.37,7.74,7.75
59600,58482,IMU,0.10,-0.38,7.73,7.74
59700,58582,IMU,0.08,-0.37,7.74,7.75
59800,58682,IMU,0.07,-0.37,7.73,7.74
59900,58782,IMU,0.11,-0.39,7.76,7.77
60000,58882,IMU,0.09,-0.40,7.72,7.73
60100,58982,IMU,0.09,-0.39,7.75,7.76
60200,59082,IMU,0.11,-0.40,7.74,7.75
60300,59182,IMU,0.10,-0.38,7.73,7.74
60400,59282,IMU,0.09,-0.38,7.73,7.74
60500,59382,IMU,0.10,-0.39,7.75,7.76
60600,59482,IMU,0.09,-0.38,7.72,7.73
60781,59663,IMU,0.10,-0.39,7.75,7.76
60800,59682,IMU,0.08,-0.38,7.73,7.74
60900,59782,IMU,0.11,-0.38,7.76,7.77
61000,59882,IMU,0.13,-0.39,7.75,7.76
61100,59982,IMU,0.12,-0.39,7.74,7.75
61200,60082,IMU,0.12,-0.37,7.72,7.73
61300,60182,IMU,0.10,-0.38,7.75,7.76
61400,60282,IMU,0.10,-0.39,7.76,7.77
61500,60382,IMU,0.11,-0.37,7.73,7.74
61600,60482,IMU,0.10,-0.36,7.74,7.75
61700,60582,IMU,0.09,-0.39,7.75,7.76
61800,60682,IMU,0.09,-0.39,7.74,7.75
61900,60782,IMU,0.11,-0.38,7.73,7.74
62000,60882,IMU,0.10,-0.37,7.71,7.72
62100,60982,IMU,0.09,-0.39,7.73,7.74
62200,61082,IMU,0.07,-0.39,7.74,7.75
62300,61182,IMU,0.10,-0.38,7.73,7.74
62400,61282,IMU,0.11,-0.37,7.73,7.74
62500,61382,IMU,0.09,-0.39,7.76,7.77
62600,61482,IMU,0.10,-0.38,7.77,7.78
62782,61663,IMU,0.10,-0.38,7.72,7.73
62800,61682,IMU,0.09,-0.39,7.75,7.76
62900,61782,IMU,0.10,-0.39,7.73,7.74
63000,61882,IMU,0.10,-0.40,7.70,7.71
63100,61982,IMU,0.11,-0.35,7.75,7.76
63200,62082,IMU,0.12,-0.37,7.78,7.79
63300,62182,IMU,0.12,-0.40,7.75,7.76
63400,62282,IMU,0.10,-0.37,7.76,7.77
63500,62382,IMU,0.09,-0.37,7.73,7.74
63600,62482,IMU,0.13,-0.38,7.72,7.73
63700,62582,IMU,0.08,-0.39,7.70,7.71
63800,62682,IMU,0.09,-0.38,7.76,7.77
63900,62782,IMU,0.08,-0.38,7.77,7.78
64000,62882,IMU,0.10,-0.39,7.71,7.72
64100,62982,IMU,0.11,-0.38,7.75,7.76
64200,63082,IMU,0.10,-0.37,7.73,7.74
64300,63182,IMU,0.10,-0.36,7.73,7.74
64400,63282,IMU,0.09,-0.40,7.73,7.74
64500,63382,IMU,0.10,-0.37,7.75,7.76
64600,63482,IMU,0.10,-0.38,7.74,7.75
64782,63663,IMU,0.11,-0.37,7.76,7.77
64800,63682,IMU,0.11,-0.38,7.77,7.78
64900,63782,IMU,0.10,-0.39,7.73,7.74
65000,63882,IMU,0.11,-0.37,7.75,7.75
65100,63982,IMU,0.11,-0.38,7.73,7.74
65200,64082,IMU,0.10,-0.39,7.75,7.76
65300,64182,IMU,0.11,-0.38,7.75,7.76
65400,64282,IMU,0.12,-0.37,7.72,7.73
65500,64382,IMU,0.10,-0.39,7.75,7.76
65600,64482,IMU,0.12,-0.37,7.75,7.76
65700,64582,IMU,0.10,-0.40,7.72,7.73
65800,64682,IMU,0.09,-0.38,7.74,7.75
65900,64782,IMU,0.11,-0.38,7.70,7.71
66000,64882,IMU,0.10,-0.40,7.73,7.74
66100,64982,IMU,0.11,-0.37,7.70,7.71
66200,65082,IMU,0.09,-0.40,7.74,7.75
66300,65182,IMU,0.11,-0.37,7.73,7.74
66400,65282,IMU,0.10,-0.37,7.75,7.76
66500,65382,IMU,0.09,-0.40,7.75,7.76
66600,65482,IMU,0.11,-0.38,7.75,7.76
66782,65663,IMU,0.12,-0.39,7.71,7.72
66800,65682,IMU,0.12,-0.40,7.76,7.77
66900,65782,IMU,0.10,-0.38,7.74,7.75
67000,65882,IMU,0.10,-0.38,7.74,7.75
67100,65982,IMU,0.10,-0.39,7.76,7.77
67200,66082,IMU,0.10,-0.37,7.74,7.75
67300,66182,IMU,0.11,-0.37,7.74,7.75
67400,66282,IMU,0.09,-0.38,7.73,7.74
67500,66382,IMU,0.09,-0.39,7.74,7.75
67600,66482,IMU,0.11,-0.39,7.72,7.74
67700,66582,IMU,0.08,-0.40,7.71,7.72
67800,66682,IMU,0.08,-0.39,7.75,7.76
67900,66782,IMU,0.09,-0.38,7.73,7.74
68000,66882,IMU,0.09,-0.40,7.73,7.74
68100,66982,IMU,0.10,-0.39,7.74,7.75
68200,67082,IMU,0.09,-0.38,7.74,7.75
68300,67182,IMU,0.10,-0.40,7.77,7.78
68400,67282,IMU,0.11,-0.38,7.76,7.77
68500,67382,IMU,0.11,-0.39,7.74,7.75
68600,67482,IMU,0.10,-0.39,7.73,7.74
68782,67663,IMU,0.10,-0.39,7.73,7.74
68800,67682,IMU,0.10,-0.37,7.72,7.73
68900,67782,IMU,0.09,-0.37,7.74,7.75
69000,67882,IMU,0.09,-0.39,7.73,7.74
69100,67982,IMU,0.11,-0.39,7.77,7.78
69200,68082,IMU,0.10,-0.37,7.75,7.75
69300,68182,IMU,0.09,-0.37,7.74,7.75
69400,68282,IMU,0.11,-0.37,7.74,7.75
69500,68382,IMU,0.11,-0.38,7.72,7.73
69600,68482,IMU,0.10,-0.37,7.76,7.77
69700,68582,IMU,0.11,-0.40,7.72,7.73
69800,68682,IMU,0.11,-0.39,7.75,7.76
69900,68782,IMU,0.09,-0.38,7.74,7.75
70000,68882,IMU,0.10,-0.36,7.74,7.75
70100,68982,IMU,0.11,-0.39,7.75,7.76
70200,69082,IMU,0.10,-0.40,7.73,7.74
70300,69182,IMU,0.10,-0.38,7.73,7.74
70400,69282,IMU,0.11,-0.37,7.74,7.75
70500,69382,IMU,0.11,-0.37,7.74,7.75
70600,69482,IMU,0.10,-0.40,7.74,7.75
70782,69663,IMU,0.11,-0.38,7.72,7.73
70800,69682,IMU,0.12,-0.37,7.73,7.74
70900,69782,IMU,0.09,-0.38,7.73,7.74
71000,69882,IMU,0.09,-0.40,7.74,7.75
71100,69982,IMU,0.11,-0.35,7.78,7.79
71200,70082,IMU,0.09,-0.37,7.73,7.74
71300,70182,IMU,0.10,-0.37,7.70,7.71
71400,70282,IMU,0.09,-0.38,7.73,7.74
71500,70382,IMU,0.11,-0.38,7.73,7.74
71600,70482,IMU,0.09,-0.37,7.73,7.74
71700,70582,IMU,0.12,-0.39,7.73,7.74
71800,70682,IMU,0.09,-0.38,7.75,7.76
71900,70782,IMU,0.09,-0.39,7.64,7.65
72000,70882,IMU,0.12,-0.39,7.77,7.78
72100,70982,IMU,0.12,-0.40,7.72,7.73
72200,71082,IMU,0.08,-0.37,7.76,7.77
72300,71182,IMU,0.11,-0.37,7.76,7.77
72400,71282,IMU,0.12,-0.40,7.71,7.72
72500,71382,IMU,0.09,-0.39,7.72,7.73
72600,71482,IMU,0.08,-0.37,7.76,7.77
72782,71663,IMU,0.10,-0.39,7.72,7.73
72800,71682,IMU,0.09,-0.38,7.72,7.73
72900,71782,IMU,0.10,-0.38,7.77,7.78
73000,71882,IMU,0.12,-0.39,7.75,7.76
73100,71982,IMU,0.11,-0.37,7.73,7.74
73200,72082,IMU,0.10,-0.37,7.73,7.74
73300,72182,IMU,0.11,-0.38,7.74,7.75
73400,72282,IMU,0.10,-0.38,7.71,7.72
73500,72382,IMU,0.09,-0.37,7.75,7.76
73600,72482,IMU,0.11,-0.36,7.75,7.76
73700,72582,IMU,0.11,-0.40,7.71,7.72
73800,72682,IMU,0.11,-0.39,7.74,7.75
73900,72782,IMU,0.12,-0.39,7.74,7.75
74000,72882,IMU,0.09,-0.39,7.72,7.73
74100,72982,IMU,0.10,-0.40,7.71,7.73
74200,73082,IMU,0.09,-0.38,7.74,7.75
74300,73182,IMU,0.11,-0.38,7.69,7.71
74400,73282,IMU,0.12,-0.39,7.73,7.74
74500,73382,IMU,0.11,-0.39,7.77,7.78
74600,73482,IMU,0.11,-0.38,7.77,7.78
74782,73663,IMU,0.10,-0.40,7.72,7.74
74800,73682,IMU,0.09,-0.40,7.72,7.73
74900,73782,IMU,0.10,-0.37,7.74,7.75
75000,73882,IMU,0.09,-0.39,7.72,7.73
75100,73982,IMU,0.09,-0.40,7.73,7.74
75200,74082,IMU,0.12,-0.37,7.75,7.76
75300,74182,IMU,0.09,-0.37,7.75,7.76
75400,74282,IMU,0.10,-0.35,7.72,7.73
75500,74382,IMU,0.08,-0.37,7.72,7.73
75600,74482,IMU,0.10,-0.37,7.75,7.76
75700,74582,IMU,0.11,-0.37,7.74,7.75
75800,74682,IMU,0.10,-0.38,7.74,7.75
75900,74782,IMU,0.10,-0.37,7.76,7.77
76000,74882,IMU,0.11,-0.38,7.73,7.74
76100,74982,IMU,0.11,-0.40,7.74,7.75
76200,75082,IMU,0.10,-0.39,7.74,7.75
76300,75182,IMU,0.11,-0.39,7.73,7.74
76400,75282,IMU,0.11,-0.40,7.72,7.73
76500,75382,IMU,0.10,-0.39,7.74,7.75
76600,75482,IMU,0.10,-0.39,7.71,7.72
76781,75663,IMU,0.11,-0.37,7.72,7.73
76800,75682,IMU,0.10,-0.37,7.70,7.71
76900,75782,IMU,0.08,-0.38,7.76,7.77
77000,75882,IMU,0.12,-0.38,7.74,7.75
77100,75982,IMU,0.10,-0.38,7.77,7.78
77200,76082,IMU,0.09,-0.38,7.77,7.78
77300,76182,IMU,0.11,-0.37,7.75,7.76
77400,76282,IMU,0.10,-0.37,7.73,7.74
77500,76382,IMU,0.12,-0.39,7.73,7.74
77600,76482,IMU,0.11,-0.40,7.74,7.75
77700,76582,IMU,0.10,-0.38,7.71,7.72
77800,76682,IMU,0.11,-0.38,7.72,7.73
77900,76782,IMU,0.08,-0.39,7.73,7.74
78000,76882,IMU,0.10,-0.38,7.71,7.72
78100,76982,IMU,0.11,-0.36,7.77,7.78
78200,77082,IMU,0.10,-0.38,7.72,7.73
78300,77182,IMU,0.10,-0.38,7.73,7.74
78400,77282,IMU,0.11,-0.37,7.71,7.72
78500,77382,IMU,0.09,-0.38,7.73,7.74
78600,77482,IMU,0.09,-0.37,7.70,7.71
78781,77663,IMU,0.10,-0.39,7.72,7.73
78800,77682,IMU,0.11,-0.38,7.76,7.77
78900,77782,IMU,0.11,-0.38,7.74,7.75
79000,77882,IMU,0.11,-0.38,7.74,7.75
79100,77982,IMU,0.09,-0.38,7.74,7.75
79200,78082,IMU,0.12,-0.39,7.73,7.74
79300,78182,IMU,0.09,-0.39,7.74,7.75
79400,78282,IMU,0.10,-0.38,7.74,7.75
79500,78382,IMU,0.10,-0.38,7.76,7.77
79600,78482,IMU,0.11,-0.36,7.74,7.74
79700,78582,IMU,0.10,-0.38,7.74,7.75
79800,78682,IMU,0.11,-0.40,7.73,7.74
79900,78782,IMU,0.09,-0.38,7.74,7.75
80000,78882,IMU,0.10,-0.37,7.76,7.77
80100,78982,IMU,0.12,-0.39,7.75,7.76
80200,79082,IMU,0.11,-0.38,7.77,7.78
80300,79182,IMU,0.10,-0.40,7.76,7.77
80400,79282,IMU,0.11,-0.39,7.73,7.74
80500,79382,IMU,0.11,-0.39,7.74,7.75
80600,79482,IMU,0.12,-0.36,7.75,7.76
80782,79663,IMU,0.09,-0.40,7.73,7.74
80800,79682,IMU,0.12,-0.37,7.74,7.75
80900,79782,IMU,0.11,-0.39,7.71,7.72
81000,79882,IMU,0.12,-0.38,7.75,7.76
81100,79982,IMU,0.10,-0.37,7.73,7.74
81200,80082,IMU,0.10,-0.37,7.74,7.75
81300,80182,IMU,0.10,-0.40,7.75,7.76
81400,80282,IMU,0.09,-0.40,7.75,7.76
81500,80382,IMU,0.09,-0.38,7.76,7.77
81600,80482,IMU,0.10,-0.38,7.73,7.74
81700,80582,IMU,0.10,-0.40,7.73,7.74
81800,80682,IMU,0.11,-0.39,7.76,7.77
81900,80782,IMU,0.09,-0.36,7.73,7.74
82000,80882,IMU,0.10,-0.36,7.75,7.76
82100,80982,IMU,0.10,-0.37,7.74,7.75
82200,81082,IMU,0.09,-0.39,7.74,7.75
82300,81182,IMU,0.10,-0.37,7.74,7.75
82400,81282,IMU,0.11,-0.38,7.76,7.77
82500,81382,IMU,0.08,-0.37,7.76,7.77
82600,81482,IMU,0.10,-0.41,7.73,7.75
82781,81663,IMU,0.10,-0.36,7.74,7.75
82800,81682,IMU,0.10,-0.39,7.76,7.77
82900,81782,IMU,0.09,-0.38,7.73,7.74
83000,81882,IMU,0.10,-0.38,7.70,7.71
83100,81982,IMU,0.10,-0.39,7.71,7.72
83200,82082,IMU,0.13,-0.36,7.75,7.76
83300,82182,IMU,0.09,-0.36,7.76,7.77
83400,82282,IMU,0.11,-0.39,7.75,7.76
83500,82382,IMU,0.10,-0.36,7.72,7.72
83600,82482,IMU,0.10,-0.38,7.74,7.75
83700,82582,IMU,0.10,-0.38,7.77,7.78
83800,82682,IMU,0.09,-0.38,7.73,7.74
83900,82782,IMU,0.10,-0.38,7.74,7.75
84000,82882,IMU,0.09,-0.36,7.75,7.76
84100,82982,IMU,0.10,-0.36,7.72,7.72
84200,83082,IMU,0.09,-0.39,7.75,7.76
84300,83182,IMU,0.09,-0.38,7.74,7.75
84400,83282,IMU,0.13,-0.36,7.72,7.73
84500,83382,IMU,0.09,-0.39,7.72,7.73
84600,83482,IMU,0.12,-0.37,7.74,7.75
84781,83663,IMU,0.12,-0.38,7.75,7.76
84800,83682,IMU,0.10,-0.40,7.75,7.76
84900,83782,IMU,0.11,-0.40,7.75,7.77
85000,83882,IMU,0.10,-0.39,7.71,7.72
85100,83982,IMU,0.09,-0.37,7.74,7.75
85200,84082,IMU,0.10,-0.39,7.73,7.74
85300,84182,IMU,0.10,-0.36,7.76,7.77
85400,84282,IMU,0.13,-0.37,7.72,7.73
85500,84382,IMU,0.12,-0.38,7.72,7.73
85600,84482,IMU,0.09,-0.39,7.76,7.77
85700,84582,IMU,0.08,-0.37,7.74,7.75
85800,84682,IMU,0.10,-0.38,7.75,7.76
85900,84782,IMU,0.10,-0.37,7.72,7.73
86000,84882,IMU,0.10,-0.39,7.75,7.76
86100,84982,IMU,0.10,-0.39,7.73,7.74
86200,85082,IMU,0.10,-0.37,7.73,7.74
86300,85182,IMU,0.10,-0.36,7.72,7.73
86400,85282,IMU,0.10,-0.38,7.74,7.75
86500,85382,IMU,0.08,-0.38,7.73,7.74
86600,85482,IMU,0.11,-0.38,7.72,7.73
86781,85663,IMU,0.11,-0.38,7.73,7.74
86800,85682,IMU,0.10,-0.38,7.71,7.72
86900,85782,IMU,0.10,-0.40,7.73,7.74
87000,85882,IMU,0.09,-0.37,7.71,7.72
87100,85982,IMU,0.12,-0.39,7.74,7.75
87200,86082,IMU,0.11,-0.39,7.74,7.75
87300,86182,IMU,0.12,-0.38,7.74,7.75
87400,86282,IMU,0.10,-0.39,7.75,7.76
87500,86382,IMU,0.11,-0.38,7.74,7.75
87600,86482,IMU,0.11,-0.39,7.73,7.74
87700,86582,IMU,0.12,-0.39,7.77,7.78
87800,86682,IMU,0.10,-0.41,7.71,7.73
87900,86782,IMU,0.09,-0.38,7.75,7.76
88000,86882,IMU,0.10,-0.37,7.71,7.72
88100,86982,IMU,0.11,-0.37,7.71,7.72
88200,87082,IMU,0.10,-0.39,7.73,7.74
88300,87182,IMU,0.10,-0.38,7.74,7.75
88400,87282,IMU,0.08,-0.38,7.75,7.76
88500,87382,IMU,0.11,-0.36,7.73,7.74
88600,87482,IMU,0.09,-0.39,7.70,7.71
88781,87663,IMU,0.10,-0.39,7.75,7.76
88800,87682,IMU,0.11,-0.37,7.73,7.74
88900,87782,IMU,0.09,-0.39,7.73,7.74
89000,87882,IMU,0.12,-0.40,7.74,7.75
89100,87982,IMU,0.11,-0.40,7.72,7.73
89200,88082,IMU,0.10,-0.39,7.73,7.74
89300,88182,IMU,0.12,-0.37,7.71,7.72
89400,88282,IMU,0.11,-0.37,7.75,7.76
89500,88382,IMU,0.10,-0.37,7.75,7.76
89600,88482,IMU,0.10,-0.37,7.74,7.75
89700,88582,IMU,0.09,-0.36,7.74,7.75
89800,88682,IMU,0.10,-0.39,7.74,7.75
89900,88782,IMU,0.12,-0.39,7.73,7.74
90000,88882,IMU,0.10,-0.39,7.73,7.74
90100,88982,IMU,0.11,-0.38,7.76,7.77
90200,89082,IMU,0.11,-0.39,7.72,7.73
90300,89182,IMU,0.10,-0.37,7.77,7.78
90400,89282,IMU,0.09,-0.39,7.75,7.76
90500,89382,IMU,0.10,-0.38,7.73,7.74
90600,89482,IMU,0.14,-0.39,7.75,7.77
90782,89663,IMU,0.11,-0.41,7.72,7.73
90800,89682,IMU,0.09,-0.38,7.73,7.74
90900,89782,IMU,0.11,-0.39,7.76,7.77
91000,89882,IMU,0.09,-0.38,7.74,7.75
91100,89982,IMU,0.12,-0.39,7.75,7.76
91200,90082,IMU,0.09,-0.38,7.76,7.77
91300,90182,IMU,0.10,-0.37,7.73,7.74
91400,90282,IMU,0.10,-0.36,7.74,7.75
91500,90382,IMU,0.12,-0.38,7.74,7.75
91600,90482,IMU,0.10,-0.38,7.75,7.76
91700,90582,IMU,0.12,-0.41,7.73,7.74
91800,90682,IMU,0.08,-0.36,7.69,7.69
91900,90782,IMU,0.10,-0.38,7.74,7.75
92000,90882,IMU,0.10,-0.40,7.73,7.75
92100,90982,IMU,0.08,-0.37,7.71,7.72
92200,91082,IMU,0.11,-0.38,7.76,7.77
92300,91182,IMU,0.09,-0.41,7.76,7.77
92400,91282,IMU,0.09,-0.37,7.71,7.72
92500,91382,IMU,0.10,-0.38,7.74,7.75
92600,91482,IMU,0.11,-0.39,7.71,7.72
92782,91663,IMU,0.10,-0.38,7.75,7.76
92800,91682,IMU,0.09,-0.37,7.74,7.75
92900,91782,IMU,0.12,-0.38,7.73,7.74
93000,91882,IMU,0.13,-0.37,7.75,7.76
93100,91982,IMU,0.12,-0.40,7.73,7.74
93200,92082,IMU,0.10,-0.38,7.74,7.75
93300,92182,IMU,0.09,-0.39,7.71,7.72
93400,92282,IMU,0.09,-0.38,7.77,7.78
93500,92382,IMU,0.09,-0.40,7.72,7.74
93600,92482,IMU,0.10,-0.41,7.74,7.75
93700,92582,IMU,0.10,-0.39,7.71,7.72
93800,92682,IMU,0.11,-0.37,7.77,7.78
93900,92782,IMU,0.12,-0.38,7.73,7.74
94000,92882,IMU,0.13,-0.37,7.74,7.75
94100,92982,IMU,0.12,-0.38,7.75,7.76
94200,93082,IMU,0.09,-0.38,7.72,7.73
94300,93182,IMU,0.09,-0.38,7.73,7.74
94400,93282,IMU,0.11,-0.39,7.75,7.76
94500,93382,IMU,0.09,-0.40,7.73,7.74
94600,93482,IMU,0.11,-0.38,7.74,7.75
94781,93663,IMU,0.11,-0.37,7.71,7.72
94800,93682,IMU,0.11,-0.37,7.73,7.74
94900,93782,IMU,0.10,-0.40,7.73,7.74
95000,93882,IMU,0.09,-0.37,7.75,7.76
95100,93982,IMU,0.11,-0.38,7.75,7.76
95200,94082,IMU,0.11,-0.38,7.72,7.74
95300,94182,IMU,0.10,-0.38,7.76,7.77
95400,94282,IMU,0.11,-0.39,7.74,7.75
4030,95182,IMU,0.11,-0.39,7.73,7.74
4037,95282,IMU,0.09,-0.37,7.73,7.74
4131,98982,IMU,0.13,-0.37,7.75,7.76
4231,99082,IMU,0.11,-0.37,7.75,7.76
4331,99182,IMU,0.12,-0.39,7.71,7.72
4431,99282,IMU,0.10,-0.37,7.75,7.76
4531,99382,IMU,0.10,-0.38,7.74,7.75
4631,99482,IMU,0.11,-0.36,7.72,7.73
4813,99663,IMU,0.10,-0.38,7.76,7.77
4831,99682,IMU,0.09,-0.37,7.75,7.76
4931,99782,IMU,0.10,-0.37,7.74,7.75
5031,99882,IMU,0.11,-0.39,7.75,7.76
5131,99982,IMU,0.10,-0.37,7.71,7.72
5231,100082,IMU,0.08,-0.38,7.72,7.73
5331,100182,IMU,0.11,-0.38,7.72,7.73
5431,100282,IMU,0.09,-0.37,7.75,7.76
5531,100382,IMU,0.11,-0.37,7.73,7.74
5631,100482,IMU,0.12,-0.37,7.74,7.75
5731,100582,IMU,0.11,-0.37,7.71,7.72
5831,100682,IMU,0.10,-0.39,7.75,7.76
5931,100782,IMU,0.09,-0.37,7.73,7.74
6031,100882,IMU,0.09,-0.36,7.73,7.74
6131,100982,IMU,0.09,-0.38,7.72,7.73
6231,101082,IMU,0.10,-0.40,7.72,7.73
6331,101182,IMU,0.09,-0.38,7.73,7.74
6431,101282,IMU,0.09,-0.38,7.75,7.76
6531,101382,IMU,0.12,-0.41,7.72,7.73
6631,101482,IMU,0.12,-0.38,7.75,7.76
6813,101663,IMU,0.09,-0.37,7.72,7.73
6831,101682,IMU,0.09,-0.40,7.74,7.75
6931,101782,IMU,0.09,-0.40,7.75,7.76
7031,101882,IMU,0.09,-0.36,7.73,7.74
7131,101982,IMU,0.11,-0.38,7.71,7.72
7231,102082,IMU,0.09,-0.37,7.74,7.75
7331,102182,IMU,0.10,-0.37,7.75,7.76
7431,102282,IMU,0.10,-0.39,7.72,7.73
7531,102382,IMU,0.11,-0.40,7.72,7.73
4040,104082,IMU,-0.08,-0.17,7.84,7.85
4061,104182,IMU,-0.06,-0.25,7.57,7.10
4161,107882,IMU,-0.86,-2.62,6.61,7.16
4261,107982,IMU,6.33,-1.39,4.86,8.10
4361,108082,IMU,7.64,-1.94,5.35,9.52
4461,108182,IMU,2.50,-2.14,5.38,6.31
4561,108282,IMU,6.43,-2.55,6.00,9.15
4661,108382,IMU,8.39,-2.16,2.30,8.96
4761,108482,IMU,6.79,-2.16,4.77,8.58
4861,108582,IMU,1.02,-1.67,7.30,7.56
4961,108682,IMU,6.93,-1.18,4.61,8.41
5061,108782,IMU,8.34,-1.39,6.70,10.79
5161,108882,IMU,2.96,-1.76,8.38,9.06
5261,108982,IMU,6.25,-0.79,1.71,6.53
5361,109082,IMU,5.99,-1.68,9.16,11.07
5461,109182,IMU,4.97,-2.86,6.86,8.94
5561,109282,IMU,5.84,-1.22,3.29,6.81
5661,109382,IMU,5.94,-1.90,6.43,8.96
5761,109482,IMU,7.32,-1.91,3.58,8.37
5943,109663,IMU,5.99,-3.35,3.25,7.60
5961,109682,IMU,6.57,-3.23,3.11,7.95
6061,109782,IMU,6.54,-3.85,5.40,9.31
6161,109882,IMU,7.16,-3.91,1.90,8.38
6261,109982,IMU,4.89,-2.56,7.35,9.19
6361,110082,IMU,4.93,-3.07,5.59,8.06
6461,110182,IMU,5.75,-1.48,5.84,8.33
6561,110282,IMU,1.59,-0.83,11.20,11.35
6661,110382,IMU,6.44,-1.54,4.80,8.18
6761,110482,IMU,5.67,-2.61,11.20,12.82
4032,111382,IMU,-0.06,-0.15,7.70,7.71
4073,111482,IMU,-0.20,-0.27,7.38,7.11
4173,115182,IMU,2.88,0.27,8.23,8.72
4273,115282,IMU,4.07,-0.17,9.85,10.66
4373,115382,IMU,3.33,0.67,8.72,9.36
4473,115482,IMU,6.74,-0.52,8.88,11.16
4655,115663,IMU,8.98,-1.82,5.08,10.48
4673,115682,IMU,6.82,-0.78,6.93,9.75
4773,115782,IMU,4.99,1.03,9.24,10.55
4873,115882,IMU,8.29,-0.95,5.47,9.98
4973,115982,IMU,2.52,0.52,7.08,7.53
5073,116082,IMU,7.11,-2.62,2.79,8.07
5173,116182,IMU,2.41,0.03,6.65,7.07
5273,116282,IMU,6.23,-2.04,5.29,8.43
5373,116382,IMU,2.28,1.23,8.93,9.30
5473,116482,IMU,2.82,0.68,5.97,6.64
5573,116582,IMU,1.91,1.30,8.66,8.96
5673,116682,IMU,2.36,0.42,8.04,8.39
5773,116782,IMU,3.97,-0.89,8.55,9.47
5873,116882,IMU,3.38,1.11,8.00,8.76
5973,116982,IMU,4.92,-1.80,4.99,7.23
6073,117082,IMU,2.49,0.20,7.06,7.49
6173,117182,IMU,5.85,-3.42,5.04,8.44
6273,117282,IMU,2.23,0.23,6.93,7.29
6373,117382,IMU,6.60,-4.35,4.78,9.24
6473,117482,IMU,2.92,-0.18,7.05,7.64
6655,117663,IMU,4.34,0.24,10.28,11.16
6673,117682,IMU,1.81,2.84,8.75,9.38
6773,117782,IMU,3.50,0.42,7.15,7.97
6873,117882,IMU,1.02,2.60,10.38,10.75
6973,117982,IMU,1.64,0.14,7.30,7.48
7073,118082,IMU,2.09,0.06,7.72,8.00
7173,118182,IMU,2.26,0.34,8.01,8.33
7273,118282,IMU,2.29,1.22,7.98,8.39
7373,118382,IMU,3.35,2.66,10.74,11.56
7473,118482,IMU,2.44,0.70,7.68,8.09
7573,118582,IMU,2.46,0.85,7.58,8.02
7673,118682,IMU,2.24,-0.46,7.78,8.11
7773,118782,IMU,3.20,1.63,7.26,8.10
7873,118882,IMU,1.98,0.31,8.00,8.25
7973,118982,IMU,1.98,-0.11,6.82,7.10
8073,119082,IMU,2.05,-0.18,7.52,7.79
8173,119182,IMU,1.91,-0.20,7.71,7.94
8273,119282,IMU,0.79,-0.41,7.45,7.51
8373,119382,IMU,-0.07,-0.07,7.38,7.38
8473,119482,IMU,0.25,0.03,7.75,7.76
8654,119663,IMU,0.17,0.06,7.72,7.72
